Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore
2682,58.927,5.34502,-0.0131841,0.00575367,9644.11
2683,58.9272,5.34465,-0.0116254,0.00622282,9633.75
2684,58.9273,5.34433,-0.0101231,0.00591911,9622.84
2685,58.9275,5.34406,-0.00862954,0.00546046,9612.23
2686,58.9277,5.34383,-0.00713333,0.00500156,9601.89
2687,58.9278,5.34364,-0.00603953,0.00449637,9592.85
2688,58.928,5.34348,-0.00502608,0.00398367,9584.74
2689,58.9281,5.34335,-0.00401253,0.00347254,9577.7
2690,58.9281,5.34324,-0.00354761,0.00270396,9572.58
2691,58.9282,5.34314,-0.00319309,0.00188244,9570.05
2692,58.9282,5.34305,-0.00283894,0.00105948,9569.62
2693,58.9283,5.34297,-0.0024431,0.0010166,9568.76
2694,58.9283,5.3429,-0.00203803,0.00113139,9566.98
2695,58.9284,5.34285,-0.00163222,0.00124768,9564.35
2696,58.9284,5.34281,-0.00132121,0.00134414,9561.02
2697,58.9284,5.34278,-0.00102918,0.00143691,9556.98
2698,58.9285,5.34274,-0.000737265,0.00153016,9550.97
2699,58.9287,5.34263,-0.00327263,0.00635018,9530.93
2700,58.9292,5.34241,-0.00637069,0.0121135,9494.67
2701,58.9298,5.34208,-0.00946415,0.0178737,9443.72
2702,58.9304,5.34156,-0.0152822,0.0212174,9388.65
2703,58.9312,5.34083,-0.0216346,0.0240637,9331.52
2704,58.9321,5.33993,-0.0279773,0.0268938,9274.34
2705,58.9328,5.33909,-0.0263931,0.0236037,9229.93
2706,58.9334,5.33835,-0.0232284,0.0190964,9198.49
2707,58.9339,5.33771,-0.0200681,0.0145946,9177.01
2708,58.9343,5.33721,-0.0160536,0.0122965,9157.79
2709,58.9346,5.33684,-0.0118712,0.0104438,9139.14
2710,58.9349,5.3366,-0.00769223,0.00859583,9121.28
2711,58.9351,5.33642,-0.0057854,0.00722988,9105.37
2712,58.9353,5.33628,-0.00433427,0.00596183,9091.88
2713,58.9355,5.33619,-0.00288488,0.00469543,9080.65
2714,58.9356,5.33613,-0.00199966,0.00387093,9070.88
2715,58.9357,5.33609,-0.0012278,0.00313489,9062.49
2716,58.9358,5.33608,-0.000456538,0.00239912,9055.22
2717,58.9358,5.33608,-8.61692e-05,0.00216062,9048.3
2718,58.9359,5.33609,0.000204055,0.00202155,9041.45
2719,58.936,5.3361,0.000494374,0.00188237,9034.64
2720,58.936,5.33612,0.000421696,0.00179082,9028.19
2721,58.9361,5.33612,0.000276657,0.00170886,9022.3
2722,58.9361,5.33611,0.000131844,0.00162709,9016.19
2723,58.9363,5.33598,-0.00368356,0.00503931,9004.05
2724,58.9366,5.33569,-0.00822906,0.00914342,8984.76
2725,58.9371,5.33525,-0.0127692,0.0132363,8960.03
2726,58.9376,5.33461,-0.0190351,0.0162824,8936.76
2727,58.9382,5.33375,-0.0256491,0.0191173,8915.41
2728,58.939,5.3327,-0.032267,0.0219476,8896.87
2729,58.9396,5.33161,-0.0334865,0.0201562,8886.7
2730,58.9401,5.33052,-0.0336286,0.0174434,8890.44
2731,58.9406,5.32945,-0.0337725,0.0147327,8903.85
2732,58.941,5.32854,-0.0287664,0.0127003,8914.84
2733,58.9414,5.32783,-0.0227311,0.0108061,8921.3
2734,58.9416,5.3273,-0.0166951,0.00891448,8923.28
2735,58.9419,5.32688,-0.0134942,0.00798832,8923.42
2736,58.9421,5.32654,-0.0108578,0.00725833,8921.85
2737,58.9424,5.32627,-0.0082196,0.00653123,8917.72
2738,58.9426,5.326,-0.00819176,0.00663635,8913.24
2739,58.9428,5.32572,-0.00868806,0.00690932,8909.01
2740,58.943,5.32541,-0.0091868,0.0071841,8904.9
2741,58.9433,5.32504,-0.0113247,0.00901153,8899.5
2742,58.9437,5.32458,-0.013784,0.011144,8892.57
2743,58.9442,5.32404,-0.0162342,0.0132691,8884.46
2744,58.9447,5.3234,-0.0192844,0.0173387,8870.78
2745,58.9455,5.32266,-0.0224397,0.0217853,8851.89
2746,58.9463,5.32182,-0.0255743,0.0262157,8829.67
2747,58.9473,5.32089,-0.0284567,0.0297059,8804.51
2748,58.9484,5.31986,-0.0312861,0.0330033,8778.52
2749,58.9496,5.31875,-0.0341113,0.0362938,8753.41
2750,58.9507,5.3176,-0.035328,0.0358774,8738.2
2751,58.9518,5.31642,-0.0362468,0.0347286,8730.04
2752,58.9529,5.31521,-0.0371927,0.0335897,8731.42
2753,58.954,5.31391,-0.0397809,0.0338021,8743.12
2754,58.9551,5.31251,-0.0427163,0.034291,8765.08
2755,58.9563,5.31102,-0.0456782,0.0347893,8795.32
2756,58.9574,5.30948,-0.0474733,0.0353899,8837.14
2757,58.9586,5.30789,-0.0490245,0.0360097,8885.86
2758,58.9598,5.30626,-0.0505662,0.0366294,8939.09
2759,58.9609,5.3047,-0.0484194,0.0353185,8997.08
2760,58.962,5.30324,-0.0455375,0.0336234,9055.13
2761,58.963,5.30187,-0.0426559,0.0319302,9110.81
2762,58.964,5.30056,-0.0404334,0.0309437,9166.01
2763,58.965,5.29933,-0.0383393,0.0301,9219.8
2764,58.9659,5.29818,-0.0362409,0.0292575,9271.62
2765,58.9668,5.29718,-0.0314545,0.027762,9314.04
2766,58.9677,5.29635,-0.0261245,0.0261331,9344.44
2767,58.9685,5.29568,-0.0207899,0.0245019,9363.46
2768,58.9693,5.29503,-0.020145,0.024671,9383.17
2769,58.9701,5.29437,-0.0204437,0.0251995,9404.69
2770,58.9709,5.29369,-0.0207494,0.0257271,9427.35
2771,58.9718,5.29295,-0.0224767,0.0266452,9455.41
2772,58.9727,5.29215,-0.0244991,0.0276462,9489.21
2773,58.9736,5.29129,-0.0265346,0.0286526,9531.12
2774,58.9745,5.29042,-0.0267318,0.028626,9575.45
2775,58.9755,5.28956,-0.0265701,0.0284005,9620.34
2776,58.9764,5.28871,-0.0264196,0.0281843,9666.47
2777,58.9773,5.28787,-0.0261467,0.0278839,9713.74
2778,58.9782,5.28703,-0.0258519,0.0275681,9764.36
2779,58.979,5.28621,-0.0255604,0.0272547,9814.56
2780,58.9799,5.28543,-0.0242665,0.0266461,9861.75
2781,58.9808,5.2847,-0.0227491,0.0259674,9905.65
2782,58.9816,5.28401,-0.0212086,0.0252781,9947.45
2783,58.9824,5.28336,-0.0203653,0.0245685,9989.91
2784,58.9831,5.28272,-0.0196733,0.0238612,10031.1
2785,58.9839,5.2821,-0.0189917,0.0231594,10071.9
2786,58.9846,5.28144,-0.0203905,0.0233175,10117.7
2787,58.9854,5.28071,-0.0222171,0.0236498,10170.2
2788,58.9862,5.27992,-0.0240599,0.0239854,10232.7
2789,58.987,5.27908,-0.0259105,0.0245186,10301.5
2790,58.9878,5.27817,-0.0277554,0.0250864,10376.6
2791,58.9886,5.2772,-0.0295943,0.0256491,10458.9
2792,58.9896,5.27607,-0.0342009,0.0290783,10555.5
2793,58.9907,5.27477,-0.0393626,0.03308,10672.3
2794,58.9919,5.27331,-0.0445253,0.0370801,10805.5
2795,58.9932,5.27166,-0.0502591,0.0402014,10957.9
2796,58.9946,5.26982,-0.056081,0.0431246,11133.9
2797,58.9961,5.2678,-0.0618721,0.0460216,11331.8
2798,58.9976,5.26566,-0.0656168,0.0456478,11544
2799,58.999,5.26342,-0.0689438,0.0446239,11774.5
2800,59.0004,5.26108,-0.072257,0.0436016,12017.6
2801,59.0017,5.25877,-0.0714897,0.0405685,12259.4
2802,59.0029,5.25652,-0.0698991,0.037148,12500.6
2803,59.004,5.25433,-0.0682966,0.0337413,12736.5
2804,59.005,5.25234,-0.0622549,0.0313239,12951.1
2805,59.0059,5.25058,-0.0552966,0.0291013,13141.2
2806,59.0068,5.24903,-0.0483087,0.0268761,13310.2
2807,59.0076,5.24763,-0.0438536,0.0252708,13453.6
2808,59.0084,5.24635,-0.0398947,0.0237874,13514.1
2809,59.0091,5.2452,-0.0359234,0.0223016,13522.7
2810,59.0098,5.24419,-0.0317793,0.0212977,13489.2
2811,59.0104,5.24331,-0.027609,0.0203918,13424.2
2812,59.0111,5.24256,-0.0234462,0.0194866,13355.7
2813,59.0117,5.24187,-0.0214148,0.0193167,13287.6
2814,59.0123,5.24124,-0.0198096,0.0192937,13219.5
2815,59.013,5.24065,-0.0182055,0.0192706,13150.3
2816,59.0137,5.24007,-0.0177097,0.0212685,13073.7
2817,59.0144,5.23951,-0.0174333,0.0236638,12989
2818,59.0153,5.23894,-0.0171548,0.0260513,12896
2819,59.0164,5.23827,-0.0202598,0.0315228,12783.9
2820,59.0176,5.23747,-0.0240247,0.0376067,12650.9
2821,59.019,5.23656,-0.0277699,0.0436851,12499.3
2822,59.0204,5.23558,-0.0299671,0.0439112,12348.3
2823,59.0218,5.23454,-0.0318553,0.0429679,12204.7
2824,59.0232,5.23346,-0.0337438,0.0420269,12067.5
2825,59.0244,5.23246,-0.0310959,0.0374249,11946.6
2826,59.0254,5.23159,-0.0275547,0.0320999,11843.7
2827,59.0262,5.23082,-0.0240268,0.0267829,11759.6
2828,59.027,5.23017,-0.020526,0.0235859,11686.6
2829,59.0276,5.22963,-0.0170363,0.0208112,11622.1
2830,59.0282,5.22919,-0.0135528,0.0180354,11564.8
2831,59.0288,5.22876,-0.0132965,0.0174276,11509.3
2832,59.0293,5.22832,-0.0136832,0.0172528,11454.9
2833,59.0299,5.22786,-0.0140683,0.0170777,11402
2834,59.0304,5.22745,-0.0129416,0.015801,11352.9
2835,59.0309,5.22708,-0.0115143,0.0143046,11308.4
2836,59.0313,5.22676,-0.0100888,0.0128088,11270
2837,59.0316,5.22648,-0.00885614,0.0116595,11234.7
2838,59.032,5.22623,-0.00766582,0.0105803,11202.7
2839,59.0323,5.22603,-0.00647924,0.00950168,11173.5
2840,59.0326,5.22585,-0.00562796,0.00869357,11146.7
2841,59.0328,5.22569,-0.00484537,0.00793976,11122.2
2842,59.0331,5.22555,-0.0040646,0.00718612,11098.2
2843,59.0334,5.22533,-0.00657042,0.0101088,11065.6
2844,59.0339,5.225,-0.00973206,0.0137655,11022.1
2845,59.0344,5.22455,-0.0128929,0.017421,10968.7
2846,59.0351,5.22383,-0.0209187,0.0202863,10911
2847,59.0359,5.22283,-0.0299303,0.0229977,10850.8
2848,59.0367,5.22155,-0.0389658,0.0257171,10794.5
2849,59.0375,5.22012,-0.0437343,0.0248807,10746
2850,59.0382,5.21856,-0.0476847,0.0233493,10707.4
2851,59.0389,5.2169,-0.0516805,0.0218375,10684.5
2852,59.0395,5.21534,-0.0487032,0.019025,10669.3
2853,59.0401,5.21392,-0.0443046,0.0159454,10663.6
2854,59.0405,5.21263,-0.0398841,0.0128603,10666.7
2855,59.0409,5.21134,-0.0397861,0.0121955,10672.4
2856,59.0412,5.21003,-0.0405569,0.0120191,10681.6
2857,59.0416,5.20869,-0.0413298,0.0118469,10696
2858,59.042,5.20738,-0.0405806,0.0122066,10708.5
2859,59.0424,5.20611,-0.0395042,0.0126678,10719.2
2860,59.0429,5.20486,-0.0384028,0.0131241,10731.3
2861,59.0434,5.2036,-0.0388394,0.0152165,10737.5
2862,59.044,5.20232,-0.0395761,0.0176349,10737.6
2863,59.0446,5.20101,-0.0403019,0.0200507,10736.7
2864,59.0453,5.19971,-0.0403352,0.0214397,10732.9
2865,59.046,5.1984,-0.0402268,0.0226151,10726.4
2866,59.0468,5.19709,-0.0401137,0.0237807,10714.8
2867,59.0477,5.19569,-0.0429797,0.0270034,10695.4
2868,59.0487,5.19417,-0.0464412,0.0306297,10668.3
2869,59.0498,5.19255,-0.049903,0.0342455,10610.4
2870,59.0509,5.19094,-0.0498871,0.0327296,10543
2871,59.0518,5.18935,-0.0491798,0.0301986,10478
2872,59.0527,5.18779,-0.0484774,0.0276782,10424.2
2873,59.0536,5.18628,-0.0466305,0.0255394,10377
2874,59.0543,5.18485,-0.0445656,0.0234847,10336.8
2875,59.055,5.18349,-0.0425117,0.0214387,10302.7
2876,59.0556,5.18223,-0.0391572,0.0191009,10272.3
2877,59.0561,5.1811,-0.0355403,0.0167008,10240.1
2878,59.0566,5.18007,-0.0319221,0.0142974,10181.4
2879,59.057,5.17906,-0.0309872,0.0138819,10123.9
2880,59.0575,5.17808,-0.030586,0.0138639,10066.5
2881,59.0579,5.17711,-0.0301814,0.0138451,10009.7
2882,59.0583,5.17619,-0.0284117,0.0126019,9962.71
2883,59.0587,5.17535,-0.0263647,0.0111095,9921.41
2884,59.059,5.17457,-0.0243127,0.00961276,9885.07
2885,59.0593,5.1739,-0.0211268,0.00879558,9851.88
2886,59.0595,5.17334,-0.0177117,0.00811194,9821.51
2887,59.0598,5.17289,-0.0142937,0.0074256,9793.93
2888,59.06,5.17249,-0.0125338,0.00711867,9769.35
2889,59.0602,5.17213,-0.0111036,0.00688648,9745.68
2890,59.0604,5.17182,-0.00967137,0.006653,9722.27
2891,59.0607,5.1715,-0.00980757,0.00752929,9695.71
2892,59.061,5.17117,-0.010258,0.00862563,9665.11
2893,59.0613,5.17082,-0.0107093,0.00971989,9631.31
2894,59.0616,5.17049,-0.0104355,0.0095578,9598.17
2895,59.0619,5.17016,-0.0100171,0.00914572,9566.21
2896,59.0622,5.16986,-0.00959945,0.00873481,9536.25
2897,59.0624,5.16958,-0.00860966,0.00756618,9510.34
2898,59.0626,5.16934,-0.00750482,0.00624603,9489.06
2899,59.0628,5.16914,-0.00639948,0.00492615,9472.13
2900,59.0629,5.16897,-0.005312,0.00407561,9458.24
2901,59.063,5.16884,-0.0042272,0.00331829,9446.93
2902,59.0631,5.16874,-0.00314161,0.00256061,9438.33
2903,59.0632,5.16866,-0.00253931,0.00226015,9431.14
2904,59.0632,5.1686,-0.00203345,0.00205091,9424.37
2905,59.0633,5.16855,-0.00152731,0.00184131,9418.28
2906,59.0633,5.16851,-0.0011729,0.00172215,9412.23
2907,59.0634,5.16849,-0.000848794,0.001621,9406.45
2908,59.0634,5.16847,-0.00052472,0.00151973,9400.24
2909,59.0636,5.1685,0.000685648,0.00309609,9387.84
2910,59.0637,5.16857,0.00206992,0.00500319,9368.53
2911,59.064,5.16868,0.00344804,0.0069018,9340.43
2912,59.0644,5.16875,0.00242392,0.0117402,9295.08
2913,59.065,5.16878,0.000925174,0.0171594,9230.64
2914,59.0657,5.1687,-0.000568587,0.0225716,9147.34
2915,59.0666,5.16813,-0.0154848,0.0279911,9048.96
2916,59.0677,5.16698,-0.0331207,0.0334483,8936.05
2917,59.069,5.16529,-0.0508268,0.0389491,8809.71
2918,59.0704,5.1632,-0.0631878,0.0421464,8684.44
2919,59.0719,5.16074,-0.0745246,0.0449166,8560.28
2920,59.0734,5.15795,-0.0859278,0.0477357,8448.7
2921,59.0749,5.15504,-0.0897402,0.047428,8352.91
2922,59.0764,5.15206,-0.0920503,0.0465419,8275.33
2923,59.0779,5.14902,-0.0943839,0.0457125,8224.18
2924,59.0793,5.14611,-0.0907305,0.0431663,8191.94
2925,59.0806,5.14335,-0.0858317,0.0402515,8175.08
2926,59.0818,5.14075,-0.0808833,0.0373153,8176.27
2927,59.083,5.13823,-0.07819,0.0368456,8186.24
2928,59.0841,5.13578,-0.0759472,0.0368674,8201.69
2929,59.0853,5.13341,-0.0736984,0.0368836,8226.79
2930,59.0864,5.13116,-0.0702743,0.0348188,8259.23
2931,59.0875,5.12902,-0.0665923,0.0323297,8304.12
2932,59.0884,5.127,-0.0628845,0.0298296,8351.03
2933,59.0893,5.12514,-0.0581187,0.0282936,8401.43
2934,59.0902,5.12345,-0.0530579,0.026795,8448.28
2935,59.091,5.12191,-0.0479811,0.0252854,8493.17
2936,59.0918,5.12054,-0.043059,0.025239,8529.63
2937,59.0927,5.11932,-0.038146,0.0254809,8554.93
2938,59.0935,5.11824,-0.0332128,0.0257168,8571.71
2939,59.0944,5.11713,-0.0340801,0.0274008,8591.91
2940,59.0954,5.11595,-0.0360965,0.0293644,8614.7
2941,59.0964,5.11472,-0.0380989,0.0313154,8639.81
2942,59.0974,5.11349,-0.0379543,0.0305083,8671.26
2943,59.0983,5.11228,-0.0373885,0.0291533,8707.55
2944,59.0992,5.11111,-0.0368296,0.0278011,8748.11
2945,59.1,5.11006,-0.0329364,0.0250652,8785.76
2946,59.1007,5.10916,-0.0283757,0.0220616,8819.16
2947,59.1013,5.1084,-0.023815,0.0190669,8846.82
2948,59.1018,5.10775,-0.0204238,0.016926,8869.61
2949,59.1023,5.1072,-0.0172669,0.0149587,8888.7
2950,59.1027,5.10675,-0.0141104,0.0129941,8904.05
2951,59.1031,5.10636,-0.0123845,0.011692,8917.22
2952,59.1034,5.10601,-0.010945,0.0105232,8929.05
2953,59.1037,5.10571,-0.00950576,0.00935503,8939.31
2954,59.104,5.10543,-0.00864537,0.00847333,8948.68
2955,59.1043,5.10518,-0.00790044,0.00764886,8957.65
2956,59.1045,5.10495,-0.00715524,0.00682462,8966
2957,59.1047,5.10474,-0.00655013,0.0062503,8973.77
2958,59.1049,5.10455,-0.00597256,0.00572623,8980.65
2959,59.105,5.1044,-0.00539448,0.00520257,8984.89
2960,59.1052,5.10444,0.000491428,0.0048554,8971.38
2961,59.1053,5.10471,0.0074336,0.00454637,8937.23
2962,59.1055,5.1052,0.0143618,0.0042428,8882.99
2963,59.1055,5.1059,0.0207281,0.00265802,8812.35
2964,59.1056,5.1068,0.0269692,0.000822051,8726.89
2965,59.1055,5.1079,0.0331908,-0.00100589,8626
2966,59.1056,5.10923,0.040048,0.000336129,8501.49
2967,59.1056,5.11078,0.0470255,0.00230715,8352.59
2968,59.1058,5.11255,0.0539932,0.00427166,8182.3
2969,59.106,5.11442,0.057538,0.00619289,7997.44
2970,59.1063,5.11639,0.0604472,0.00808699,7803.09
2971,59.1066,5.11844,0.0634136,0.00995842,7598.57
2972,59.1071,5.12036,0.059892,0.0142821,7398.38
2973,59.1077,5.12212,0.0550818,0.0190661,7200.38
2974,59.1085,5.12371,0.0502859,0.0238142,7006.85
2975,59.1096,5.12501,0.04125,0.0308431,6822.66
2976,59.1108,5.12598,0.0313483,0.0383273,6648.81
2977,59.1123,5.12666,0.0214879,0.0458158,6489.5
2978,59.1137,5.12717,0.0162405,0.0446422,6346.86
2979,59.1151,5.12754,0.0119214,0.041753,6225.67
2980,59.1163,5.12778,0.00760971,0.0388808,6125.13
2981,59.1175,5.12801,0.00705346,0.035481,6032.37
2982,59.1185,5.12824,0.00724143,0.031975,5945.76
2983,59.1194,5.12848,0.00742309,0.0284701,5869.15
2984,59.1203,5.12871,0.00719072,0.0267599,5797.57
2985,59.1211,5.12894,0.00687268,0.0254123,5729.12
2986,59.1219,5.12915,0.00655114,0.0240687,5663.9
2987,59.1226,5.12934,0.00609135,0.0231456,5601.56
2988,59.1233,5.12952,0.00560305,0.0223084,5544.8
2989,59.124,5.12968,0.00511354,0.021473,5492.79
2990,59.1247,5.12983,0.00462279,0.0209071,5443.1
2991,59.1254,5.12996,0.00412399,0.0203876,5395.71
2992,59.126,5.13008,0.0036202,0.0198625,5349.92
2993,59.1266,5.13024,0.00475235,0.0194801,5300.97
2994,59.1273,5.13045,0.00620894,0.0191264,5248.96
2995,59.1279,5.13072,0.00766167,0.0187721,5194.67
2996,59.1284,5.13116,0.0126821,0.0178794,5124.54
2997,59.129,5.13178,0.0183957,0.0168798,5037.58
2998,59.1292,5.13258,0.0240909,0.0158853,4944.61
2999,59.1292,5.13353,0.0276207,0.0151629,4850
3000,59.1292,5.13458,0.0307112,0.0144962,4744.74
3001,59.1292,5.13573,0.0337934,0.0138322,4629.62
3002,59.1292,5.13703,0.0382153,0.0118251,4501.51
3003,59.1292,5.1385,0.0428879,0.00955936,4357.57
3004,59.1292,5.14013,0.0475377,0.00730743,4198.66
3005,59.1292,5.14192,0.0516059,0.00723411,4028.39
3006,59.1292,5.14386,0.055565,0.00759978,3844.04
3007,59.1292,5.14595,0.05953,0.00797198,3652.51
3008,59.1292,5.14805,0.0588718,0.0114014,3462.09
3009,59.1292,5.1501,0.0572951,0.015427,3285.32
3010,59.1292,5.15211,0.0557268,0.0194374,3112.05
3011,59.1292,5.154,0.0515627,0.0220362,2963.97
3012,59.1292,5.15572,0.0468892,0.0243416,2828.19
3013,59.1292,5.15729,0.0422272,0.0266353,2715.63
3014,59.1292,5.15865,0.0366471,0.0302201,2622.04
3015,59.1292,5.15981,0.0309049,0.0340437,2542.66
3016,59.1292,5.16076,0.0251835,0.0378521,2482.6
3017,59.1292,5.16147,0.0185405,0.0438021,2444.53
3018,59.1292,5.16191,0.0117289,0.0501875,2420.39
3019,59.1292,5.1621,0.00492419,0.0565875,2410.25
3020,59.1292,5.16204,-0.00161347,0.0580956,2413.59
3021,59.1292,5.16173,-0.00811267,0.0586444,2430.3
3022,59.1292,5.16117,-0.0146373,0.0592163,2460.37
3023,59.1292,5.16049,-0.01802,0.0582376,2497.29
3024,59.1292,5.15971,-0.0207827,0.0569569,2549.71
3025,59.1292,5.15883,-0.0235588,0.0556872,2610.14
3026,59.1292,5.15774,-0.0290438,0.053912,2684.3
3027,59.1292,5.15644,-0.0351122,0.0520528,2773.46
3028,59.1292,5.15492,-0.0412356,0.0502144,2891.11
3029,59.1292,5.15326,-0.0455008,0.0493421,3022.17
3030,59.1292,5.15146,-0.0494158,0.0486737,3167.98
3031,59.1292,5.14954,-0.0533624,0.0480187,3333.38
3032,59.1292,5.14764,-0.0533292,0.0474157,3498.79
3033,59.1292,5.14578,-0.0524808,0.0468117,3668.69
3034,59.1292,5.14396,-0.0516138,0.0461961,3834.45
3035,59.1292,5.14202,-0.055738,0.0475042,4018.73
3036,59.1292,5.13992,-0.060894,0.0492038,4219.23
3037,59.1292,5.13766,-0.066088,0.0509101,4440.42
3038,59.1292,5.13523,-0.0713028,0.0520134,4678.99
3039,59.1292,5.13263,-0.0765741,0.0530355,4940.38
3040,59.1305,5.12995,-0.081734,0.0540085,5153.58
3041,59.1322,5.12732,-0.0813616,0.0511376,5363.19
3042,59.1337,5.12475,-0.0798784,0.0474803,5585.94
3043,59.1351,5.12224,-0.0782173,0.0435418,5810.49
3044,59.1364,5.11993,-0.072033,0.0394774,6029.34
3045,59.1375,5.11786,-0.0649467,0.0354025,6231.22
3046,59.1385,5.116,-0.0578659,0.0313451,6413.93
3047,59.1394,5.11427,-0.0537549,0.0285626,6585.34
3048,59.1402,5.11266,-0.0502255,0.0260499,6751.91
3049,59.141,5.11117,-0.0466834,0.0235537,6907.36
3050,59.1417,5.10989,-0.0404991,0.0212728,7041.71
3051,59.1423,5.10882,-0.0337851,0.0190542,7153.09
3052,59.1428,5.10796,-0.0270692,0.0168543,7242.79
3053,59.1433,5.1072,-0.0236092,0.0155466,7320.99
3054,59.1438,5.10654,-0.0207981,0.0144199,7389.91
3055,59.1442,5.10597,-0.0179853,0.0132971,7451.79
3056,59.1446,5.10549,-0.015175,0.0122012,7503.72
3057,59.145,5.1051,-0.0123716,0.0111139,7545.71
3058,59.1453,5.10479,-0.00957407,0.0100301,7578.74
3059,59.1456,5.10451,-0.00891648,0.010137,7609.59
3060,59.146,5.10423,-0.00868448,0.0104777,7639.59
3061,59.1463,5.10395,-0.0084507,0.010814,7668.52
3062,59.1466,5.10371,-0.00776963,0.00963779,7695.08
3063,59.1469,5.10348,-0.00700092,0.0081644,7719.04
3064,59.1471,5.10328,-0.0062335,0.00669514,7740.56
3065,59.1473,5.10309,-0.0058255,0.00604699,7760.73
3066,59.1475,5.10292,-0.00548893,0.00556268,7779.75
3067,59.1476,5.10275,-0.00515206,0.00507844,7797.59
3068,59.1478,5.1026,-0.00480632,0.00470962,7814.23
3069,59.1479,5.10246,-0.00445858,0.00436375,7829.69
3070,59.148,5.10233,-0.00411067,0.00401797,7844.22
3071,59.1482,5.10225,-0.00256967,0.00373802,7853.06
3072,59.1483,5.10223,-0.000789802,0.00347195,7855.48
3073,59.1484,5.1023,0.000984859,0.00320626,7848.03
3074,59.1485,5.10269,0.0104425,0.00344308,7805.78
3075,59.1486,5.10343,0.0214177,0.00378685,7724.07
3076,59.1487,5.10451,0.0323723,0.00414225,7604.6
3077,59.1488,5.10582,0.0396278,0.0026788,7459.17
3078,59.1489,5.10734,0.0461406,0.000871338,7290.1
3079,59.1488,5.10907,0.0526493,-0.000909012,7098.26
3080,59.1489,5.11094,0.0572979,0.0014864,6890.19
3081,59.1491,5.11296,0.061569,0.00473019,6667.11
3082,59.1493,5.11511,0.0658328,0.00799211,6429.13
3083,59.1496,5.1174,0.0701259,0.0098549,6176.06
3084,59.15,5.11983,0.0744236,0.0114412,5907.89
3085,59.1504,5.12241,0.0787214,0.0130327,5624.28
3086,59.1507,5.12514,0.0835976,0.00999254,5322.88
3087,59.1509,5.12803,0.0883964,0.00599496,5003.52
3088,59.1509,5.13118,0.0931371,0.00202882,4654.94
3089,59.1509,5.13447,0.0964163,-0.00133409,4290.07
3090,59.1509,5.13787,0.099375,-0.00457251,3914.27
3091,59.1509,5.14139,0.10229,-0.00780125,3525
3092,59.1509,5.14511,0.10624,-0.0104494,3114.96
3093,59.1509,5.14903,0.110361,-0.0129782,2682.93
3094,59.1509,5.15318,0.114434,-0.0155014,2228.66
3095,59.1509,5.15746,0.116195,-0.0105862,1762.03
3096,59.1509,5.16189,0.117492,-0.00423999,1288.6
3097,59.1509,5.16645,0.118784,0.00204195,823.825
3098,59.1509,5.17101,0.116107,0.0110224,455.81
3099,59.1509,5.17554,0.112676,0.0204615,501.746
3100,59.1509,5.18003,0.109286,0.0298048,886.182
3101,59.1509,5.18425,0.100475,0.0346216,948.093
3102,59.1509,5.18814,0.0906651,0.0385102,623.684
3103,59.1509,5.19168,0.0809501,0.0423681,229.985
3104,59.1509,5.19248,0.0725326,0.0422801,140.859
3105,59.1509,5.19248,0.0643925,0.0414169,140.848
3106,59.1509,5.19248,0.0562526,0.0405537,140.848
3107,59.1509,5.19248,0.0530731,0.0405336,140.848
3108,59.1509,5.19248,0.0508857,0.0406824,140.848
3109,59.1509,5.19248,0.0486981,0.0408315,140.848
3110,59.1509,5.19248,0.047156,0.0393953,140.848
3111,59.1509,5.19248,0.0457429,0.0376422,140.848
3112,59.1509,5.19248,0.0443297,0.0358891,140.848
3113,59.1509,5.19248,0.0445868,0.0339891,140.848
3114,59.1509,5.19248,0.0451782,0.0320594,140.848
3115,59.1509,5.19248,0.0457697,0.0301293,140.848
3116,59.1509,5.19248,0.0512353,0.0298635,140.848
3117,59.1509,5.19248,0.0576759,0.0299303,140.848
3118,59.1509,5.19248,0.0641165,0.0299971,140.848
3119,59.1509,5.19248,0.0660764,0.0300438,140.848
3120,59.1509,5.19248,0.06714,0.0300867,140.848
3121,59.1509,5.19248,0.0682034,0.0301299,140.848
3122,59.1509,5.19248,0.0689725,0.0306399,140.848
3123,59.1509,5.19248,0.0696826,0.0312433,140.848
3124,59.1509,5.19248,0.0703926,0.0318466,140.848
3125,59.1509,5.19248,0.0742411,0.0334738,140.848
